,Country/Region,Province/State,Lat,Long,date,confirmed,deaths,recovered
14889,Morocco,,31.7917,-7.0926,3/18/20,49,2,1
14890,Morocco,,31.7917,-7.0926,3/19/20,63,2,1
14891,Morocco,,31.7917,-7.0926,3/20/20,77,3,1
14892,Morocco,,31.7917,-7.0926,3/21/20,96,3,3
14893,Morocco,,31.7917,-7.0926,3/22/20,115,4,3
14894,Morocco,,31.7917,-7.0926,3/23/20,143,4,3
14895,Morocco,,31.7917,-7.0926,3/24/20,170,5,6
14896,Morocco,,31.7917,-7.0926,3/25/20,225,6,7
14897,Morocco,,31.7917,-7.0926,3/26/20,275,11,8
14898,Morocco,,31.7917,-7.0926,3/27/20,345,23,11
14899,Morocco,,31.7917,-7.0926,3/28/20,402,25,11
14900,Morocco,,31.7917,-7.0926,3/29/20,479,26,13
14901,Morocco,,31.7917,-7.0926,3/30/20,556,33,15
14902,Morocco,,31.7917,-7.0926,3/31/20,617,36,24
14903,Morocco,,31.7917,-7.0926,4/1/20,654,39,29
14904,Morocco,,31.7917,-7.0926,4/2/20,708,44,31
14905,Morocco,,31.7917,-7.0926,4/3/20,791,48,57
14906,Morocco,,31.7917,-7.0926,4/4/20,919,59,66
14907,Morocco,,31.7917,-7.0926,4/5/20,1021,70,76
14908,Morocco,,31.7917,-7.0926,4/6/20,1120,80,81
14909,Morocco,,31.7917,-7.0926,4/7/20,1184,90,93
14910,Morocco,,31.7917,-7.0926,4/8/20,1275,93,97
14911,Morocco,,31.7917,-7.0926,4/9/20,1374,97,109
14912,Morocco,,31.7917,-7.0926,4/10/20,1448,107,122
14913,Morocco,,31.7917,-7.0926,4/11/20,1545,111,146
14914,Morocco,,31.7917,-7.0926,4/12/20,1661,118,177
14915,Morocco,,31.7917,-7.0926,4/13/20,1763,126,203
14916,Morocco,,31.7917,-7.0926,4/14/20,1888,126,217
14917,Morocco,,31.7917,-7.0926,4/15/20,2024,127,229
14918,Morocco,,31.7917,-7.0926,4/16/20,2283,130,249
14919,Morocco,,31.7917,-7.0926,4/17/20,2564,135,281
14920,Morocco,,31.7917,-7.0926,4/18/20,2685,137,314
14921,Morocco,,31.7917,-7.0926,4/19/20,2855,141,327
14922,Morocco,,31.7917,-7.0926,4/20/20,3046,143,350
14923,Morocco,,31.7917,-7.0926,4/21/20,3209,145,393
14924,Namibia,,-22.9576,18.4904,1/22/20,0,0,0
14925,Namibia,,-22.9576,18.4904,1/23/20,0,0,0
14926,Namibia,,-22.9576,18.4904,1/24/20,0,0,0
14927,Namibia,,-22.9576,18.4904,1/25/20,0,0,0
14928,Namibia,,-22.9576,18.4904,1/26/20,0,0,0
14929,Namibia,,-22.9576,18.4904,1/27/20,0,0,0
14930,Namibia,,-22.9576,18.4904,1/28/20,0,0,0
14931,Namibia,,-22.9576,18.4904,1/29/20,0,0,0
14932,Namibia,,-22.9576,18.4904,1/30/20,0,0,0
14933,Namibia,,-22.9576,18.4904,1/31/20,0,0,0
14934,Namibia,,-22.9576,18.4904,2/1/20,0,0,0
14935,Namibia,,-22.9576,18.4904,2/2/20,0,0,0
14936,Namibia,,-22.9576,18.4904,2/3/20,0,0,0
14937,Namibia,,-22.9576,18.4904,2/4/20,0,0,0
14938,Namibia,,-22.9576,18.4904,2/5/20,0,0,0
14939,Namibia,,-22.9576,18.4904,2/6/20,0,0,0
14940,Namibia,,-22.9576,18.4904,2/7/20,0,0,0
14941,Namibia,,-22.9576,18.4904,2/8/20,0,0,0
14942,Namibia,,-22.9576,18.4904,2/9/20,0,0,0
14943,Namibia,,-22.9576,18.4904,2/10/20,0,0,0
14944,Namibia,,-22.9576,18.4904,2/11/20,0,0,0
14945,Namibia,,-22.9576,18.4904,2/12/20,0,0,0
14946,Namibia,,-22.9576,18.4904,2/13/20,0,0,0
14947,Namibia,,-22.9576,18.4904,2/14/20,0,0,0
14948,Namibia,,-22.9576,18.4904,2/15/20,0,0,0
14949,Namibia,,-22.9576,18.4904,2/16/20,0,0,0
14950,Namibia,,-22.9576,18.4904,2/17/20,0,0,0
14951,Namibia,,-22.9576,18.4904,2/18/20,0,0,0
14952,Namibia,,-22.9576,18.4904,2/19/20,0,0,0
14953,Namibia,,-22.9576,18.4904,2/20/20,0,0,0
14954,Namibia,,-22.9576,18.4904,2/21/20,0,0,0
14955,Namibia,,-22.9576,18.4904,2/22/20,0,0,0
14956,Namibia,,-22.9576,18.4904,2/23/20,0,0,0
14957,Namibia,,-22.9576,18.4904,2/24/20,0,0,0
14958,Namibia,,-22.9576,18.4904,2/25/20,0,0,0
14959,Namibia,,-22.9576,18.4904,2/26/20,0,0,0
14960,Namibia,,-22.9576,18.4904,2/27/20,0,0,0
14961,Namibia,,-22.9576,18.4904,2/28/20,0,0,0
14962,Namibia,,-22.9576,18.4904,2/29/20,0,0,0
14963,Namibia,,-22.9576,18.4904,3/1/20,0,0,0
14964,Namibia,,-22.9576,18.4904,3/2/20,0,0,0
14965,Namibia,,-22.9576,18.4904,3/3/20,0,0,0
14966,Namibia,,-22.9576,18.4904,3/4/20,0,0,0
14967,Namibia,,-22.9576,18.4904,3/5/20,0,0,0
14968,Namibia,,-22.9576,18.4904,3/6/20,0,0,0
14969,Namibia,,-22.9576,18.4904,3/7/20,0,0,0
14970,Namibia,,-22.9576,18.4904,3/8/20,0,0,0
14971,Namibia,,-22.9576,18.4904,3/9/20,0,0,0
14972,Namibia,,-22.9576,18.4904,3/10/20,0,0,0
14973,Namibia,,-22.9576,18.4904,3/11/20,0,0,0
14974,Namibia,,-22.9576,18.4904,3/12/20,0,0,0
14975,Namibia,,-22.9576,18.4904,3/13/20,0,0,0
14976,Namibia,,-22.9576,18.4904,3/14/20,2,0,0
14977,Namibia,,-22.9576,18.4904,3/15/20,2,0,0
14978,Namibia,,-22.9576,18.4904,3/16/20,2,0,0
14979,Namibia,,-22.9576,18.4904,3/17/20,2,0,0
14980,Namibia,,-22.9576,18.4904,3/18/20,2,0,0
14981,Namibia,,-22.9576,18.4904,3/19/20,3,0,0
14982,Namibia,,-22.9576,18.4904,3/20/20,3,0,0
14983,Namibia,,-22.9576,18.4904,3/21/20,3,0,0
14984,Namibia,,-22.9576,18.4904,3/22/20,3,0,0
14985,Namibia,,-22.9576,18.4904,3/23/20,4,0,0
14986,Namibia,,-22.9576,18.4904,3/24/20,7,0,2
14987,Namibia,,-22.9576,18.4904,3/25/20,7,0,2
14988,Namibia,,-22.9576,18.4904,3/26/20,8,0,2
14989,Namibia,,-22.9576,18.4904,3/27/20,8,0,2
14990,Namibia,,-22.9576,18.4904,3/28/20,8,0,2
14991,Namibia,,-22.9576,18.4904,3/29/20,11,0,2
14992,Namibia,,-22.9576,18.4904,3/30/20,11,0,2
14993,Namibia,,-22.9576,18.4904,3/31/20,11,0,2
14994,Namibia,,-22.9576,18.4904,4/1/20,14,0,2
14995,Namibia,,-22.9576,18.4904,4/2/20,14,0,3
14996,Namibia,,-22.9576,18.4904,4/3/20,14,0,3
14997,Namibia,,-22.9576,18.4904,4/4/20,14,0,3
14998,Namibia,,-22.9576,18.4904,4/5/20,16,0,3
14999,Namibia,,-22.9576,18.4904,4/6/20,16,0,3
15000,Namibia,,-22.9576,18.4904,4/7/20,16,0,3
15001,Namibia,,-22.9576,18.4904,4/8/20,16,0,3
15002,Namibia,,-22.9576,18.4904,4/9/20,16,0,3
15003,Namibia,,-22.9576,18.4904,4/10/20,16,0,3
15004,Namibia,,-22.9576,18.4904,4/11/20,16,0,3
15005,Namibia,,-22.9576,18.4904,4/12/20,16,0,3
15006,Namibia,,-22.9576,18.4904,4/13/20,16,0,3
15007,Namibia,,-22.9576,18.4904,4/14/20,16,0,3
15008,Namibia,,-22.9576,18.4904,4/15/20,16,0,3
15009,Namibia,,-22.9576,18.4904,4/16/20,16,0,4
15010,Namibia,,-22.9576,18.4904,4/17/20,16,0,4
15011,Namibia,,-22.9576,18.4904,4/18/20,16,0,6
15012,Namibia,,-22.9576,18.4904,4/19/20,16,0,6
15013,Namibia,,-22.9576,18.4904,4/20/20,16,0,6
15014,Namibia,,-22.9576,18.4904,4/21/20,16,0,6
15015,Nepal,,28.1667,84.25,1/22/20,0,0,0
15016,Nepal,,28.1667,84.25,1/23/20,0,0,0
15017,Nepal,,28.1667,84.25,1/24/20,0,0,0
15018,Nepal,,28.1667,84.25,1/25/20,1,0,0
15019,Nepal,,28.1667,84.25,1/26/20,1,0,0
15020,Nepal,,28.1667,84.25,1/27/20,1,0,0
15021,Nepal,,28.1667,84.25,1/28/20,1,0,0
15022,Nepal,,28.1667,84.25,1/29/20,1,0,0
15023,Nepal,,28.1667,84.25,1/30/20,1,0,0
15024,Nepal,,28.1667,84.25,1/31/20,1,0,0
15025,Nepal,,28.1667,84.25,2/1/20,1,0,0
15026,Nepal,,28.1667,84.25,2/2/20,1,0,0
15027,Nepal,,28.1667,84.25,2/3/20,1,0,0
15028,Nepal,,28.1667,84.25,2/4/20,1,0,0
15029,Nepal,,28.1667,84.25,2/5/20,1,0,0
15030,Nepal,,28.1667,84.25,2/6/20,1,0,0
15031,Nepal,,28.1667,84.25,2/7/20,1,0,0
15032,Nepal,,28.1667,84.25,2/8/20,1,0,0
15033,Nepal,,28.1667,84.25,2/9/20,1,0,0
15034,Nepal,,28.1667,84.25,2/10/20,1,0,0
15035,Nepal,,28.1667,84.25,2/11/20,1,0,0
15036,Nepal,,28.1667,84.25,2/12/20,1,0,1
15037,Nepal,,28.1667,84.25,2/13/20,1,0,1
15038,Nepal,,28.1667,84.25,2/14/20,1,0,1
15039,Nepal,,28.1667,84.25,2/15/20,1,0,1
15040,Nepal,,28.1667,84.25,2/16/20,1,0,1
15041,Nepal,,28.1667,84.25,2/17/20,1,0,1
15042,Nepal,,28.1667,84.25,2/18/20,1,0,1
15043,Nepal,,28.1667,84.25,2/19/20,1,0,1
15044,Nepal,,28.1667,84.25,2/20/20,1,0,1
15045,Nepal,,28.1667,84.25,2/21/20,1,0,1
15046,Nepal,,28.1667,84.25,2/22/20,1,0,1
15047,Nepal,,28.1667,84.25,2/23/20,1,0,1
15048,Nepal,,28.1667,84.25,2/24/20,1,0,1
15049,Nepal,,28.1667,84.25,2/25/20,1,0,1
15050,Nepal,,28.1667,84.25,2/26/20,1,0,1
15051,Nepal,,28.1667,84.25,2/27/20,1,0,1
15052,Nepal,,28.1667,84.25,2/28/20,1,0,1
15053,Nepal,,28.1667,84.25,2/29/20,1,0,1
15054,Nepal,,28.1667,84.25,3/1/20,1,0,1
15055,Nepal,,28.1667,84.25,3/2/20,1,0,1
15056,Nepal,,28.1667,84.25,3/3/20,1,0,1
15057,Nepal,,28.1667,84.25,3/4/20,1,0,1
15058,Nepal,,28.1667,84.25,3/5/20,1,0,1
15059,Nepal,,28.1667,84.25,3/6/20,1,0,1
15060,Nepal,,28.1667,84.25,3/7/20,1,0,1
15061,Nepal,,28.1667,84.25,3/8/20,1,0,1
15062,Nepal,,28.1667,84.25,3/9/20,1,0,1
15063,Nepal,,28.1667,84.25,3/10/20,1,0,1
15064,Nepal,,28.1667,84.25,3/11/20,1,0,1
15065,Nepal,,28.1667,84.25,3/12/20,1,0,1
15066,Nepal,,28.1667,84.25,3/13/20,1,0,1
15067,Nepal,,28.1667,84.25,3/14/20,1,0,1
15068,Nepal,,28.1667,84.25,3/15/20,1,0,1
15069,Nepal,,28.1667,84.25,3/16/20,1,0,1
15070,Nepal,,28.1667,84.25,3/17/20,1,0,1
15071,Nepal,,28.1667,84.25,3/18/20,1,0,1
15072,Nepal,,28.1667,84.25,3/19/20,1,0,1
15073,Nepal,,28.1667,84.25,3/20/20,1,0,1
15074,Nepal,,28.1667,84.25,3/21/20,1,0,1
15075,Nepal,,28.1667,84.25,3/22/20,1,0,1
15076,Nepal,,28.1667,84.25,3/23/20,2,0,1
15077,Nepal,,28.1667,84.25,3/24/20,2,0,1
15078,Nepal,,28.1667,84.25,3/25/20,3,0,1
15079,Nepal,,28.1667,84.25,3/26/20,3,0,1
15080,Nepal,,28.1667,84.25,3/27/20,4,0,1
15081,Nepal,,28.1667,84.25,3/28/20,5,0,1
15082,Nepal,,28.1667,84.25,3/29/20,5,0,1
15083,Nepal,,28.1667,84.25,3/30/20,5,0,1
15084,Nepal,,28.1667,84.25,3/31/20,5,0,1
15085,Nepal,,28.1667,84.25,4/1/20,5,0,1
15086,Nepal,,28.1667,84.25,4/2/20,6,0,1
15087,Nepal,,28.1667,84.25,4/3/20,6,0,1
15088,Nepal,,28.1667,84.25,4/4/20,9,0,1
15089,Nepal,,28.1667,84.25,4/5/20,9,0,1
15090,Nepal,,28.1667,84.25,4/6/20,9,0,1
15091,Nepal,,28.1667,84.25,4/7/20,9,0,1
15092,Nepal,,28.1667,84.25,4/8/20,9,0,1
15093,Nepal,,28.1667,84.25,4/9/20,9,0,1
15094,Nepal,,28.1667,84.25,4/10/20,9,0,1
15095,Nepal,,28.1667,84.25,4/11/20,9,0,1
15096,Nepal,,28.1667,84.25,4/12/20,12,0,1
15097,Nepal,,28.1667,84.25,4/13/20,14,0,1
15098,Nepal,,28.1667,84.25,4/14/20,16,0,1
15099,Nepal,,28.1667,84.25,4/15/20,16,0,1
15100,Nepal,,28.1667,84.25,4/16/20,16,0,2
15101,Nepal,,28.1667,84.25,4/17/20,30,0,2
15102,Nepal,,28.1667,84.25,4/18/20,31,0,2
15103,Nepal,,28.1667,84.25,4/19/20,31,0,4
15104,Nepal,,28.1667,84.25,4/20/20,31,0,4
15105,Nepal,,28.1667,84.25,4/21/20,43,0,4
15106,Netherlands,Aruba,12.5186,-70.0358,1/22/20,0,0,0
15107,Netherlands,Aruba,12.5186,-70.0358,1/23/20,0,0,0
15108,Netherlands,Aruba,12.5186,-70.0358,1/24/20,0,0,0
15109,Netherlands,Aruba,12.5186,-70.0358,1/25/20,0,0,0
15110,Netherlands,Aruba,12.5186,-70.0358,1/26/20,0,0,0
15111,Netherlands,Aruba,12.5186,-70.0358,1/27/20,0,0,0
15112,Netherlands,Aruba,12.5186,-70.0358,1/28/20,0,0,0
15113,Netherlands,Aruba,12.5186,-70.0358,1/29/20,0,0,0
15114,Netherlands,Aruba,12.5186,-70.0358,1/30/20,0,0,0
15115,Netherlands,Aruba,12.5186,-70.0358,1/31/20,0,0,0
15116,Netherlands,Aruba,12.5186,-70.0358,2/1/20,0,0,0
15117,Netherlands,Aruba,12.5186,-70.0358,2/2/20,0,0,0
15118,Netherlands,Aruba,12.5186,-70.0358,2/3/20,0,0,0
15119,Netherlands,Aruba,12.5186,-70.0358,2/4/20,0,0,0
15120,Netherlands,Aruba,12.5186,-70.0358,2/5/20,0,0,0
15121,Netherlands,Aruba,12.5186,-70.0358,2/6/20,0,0,0
15122,Netherlands,Aruba,12.5186,-70.0358,2/7/20,0,0,0
15123,Netherlands,Aruba,12.5186,-70.0358,2/8/20,0,0,0
15124,Netherlands,Aruba,12.5186,-70.0358,2/9/20,0,0,0
15125,Netherlands,Aruba,12.5186,-70.0358,2/10/20,0,0,0
15126,Netherlands,Aruba,12.5186,-70.0358,2/11/20,0,0,0
15127,Netherlands,Aruba,12.5186,-70.0358,2/12/20,0,0,0
15128,Netherlands,Aruba,12.5186,-70.0358,2/13/20,0,0,0
15129,Netherlands,Aruba,12.5186,-70.0358,2/14/20,0,0,0
15130,Netherlands,Aruba,12.5186,-70.0358,2/15/20,0,0,0
15131,Netherlands,Aruba,12.5186,-70.0358,2/16/20,0,0,0
15132,Netherlands,Aruba,12.5186,-70.0358,2/17/20,0,0,0
15133,Netherlands,Aruba,12.5186,-70.0358,2/18/20,0,0,0
15134,Netherlands,Aruba,12.5186,-70.0358,2/19/20,0,0,0
15135,Netherlands,Aruba,12.5186,-70.0358,2/20/20,0,0,0
15136,Netherlands,Aruba,12.5186,-70.0358,2/21/20,0,0,0
15137,Netherlands,Aruba,12.5186,-70.0358,2/22/20,0,0,0
15138,Netherlands,Aruba,12.5186,-70.0358,2/23/20,0,0,0
15139,Netherlands,Aruba,12.5186,-70.0358,2/24/20,0,0,0
15140,Netherlands,Aruba,12.5186,-70.0358,2/25/20,0,0,0
15141,Netherlands,Aruba,12.5186,-70.0358,2/26/20,0,0,0
15142,Netherlands,Aruba,12.5186,-70.0358,2/27/20,0,0,0
15143,Netherlands,Aruba,12.5186,-70.0358,2/28/20,0,0,0
15144,Netherlands,Aruba,12.5186,-70.0358,2/29/20,0,0,0
15145,Netherlands,Aruba,12.5186,-70.0358,3/1/20,0,0,0
15146,Netherlands,Aruba,12.5186,-70.0358,3/2/20,0,0,0
15147,Netherlands,Aruba,12.5186,-70.0358,3/3/20,0,0,0
15148,Netherlands,Aruba,12.5186,-70.0358,3/4/20,0,0,0
15149,Netherlands,Aruba,12.5186,-70.0358,3/5/20,0,0,0
15150,Netherlands,Aruba,12.5186,-70.0358,3/6/20,0,0,0
15151,Netherlands,Aruba,12.5186,-70.0358,3/7/20,0,0,0
15152,Netherlands,Aruba,12.5186,-70.0358,3/8/20,0,0,0
15153,Netherlands,Aruba,12.5186,-70.0358,3/9/20,0,0,0
15154,Netherlands,Aruba,12.5186,-70.0358,3/10/20,0,0,0
15155,Netherlands,Aruba,12.5186,-70.0358,3/11/20,0,0,0
15156,Netherlands,Aruba,12.5186,-70.0358,3/12/20,0,0,0
15157,Netherlands,Aruba,12.5186,-70.0358,3/13/20,2,0,0
15158,Netherlands,Aruba,12.5186,-70.0358,3/14/20,2,0,0
15159,Netherlands,Aruba,12.5186,-70.0358,3/15/20,2,0,0
15160,Netherlands,Aruba,12.5186,-70.0358,3/16/20,2,0,0
15161,Netherlands,Aruba,12.5186,-70.0358,3/17/20,3,0,0
15162,Netherlands,Aruba,12.5186,-70.0358,3/18/20,4,0,0
15163,Netherlands,Aruba,12.5186,-70.0358,3/19/20,4,0,0
15164,Netherlands,Aruba,12.5186,-70.0358,3/20/20,5,0,0
15165,Netherlands,Aruba,12.5186,-70.0358,3/21/20,5,0,0
15166,Netherlands,Aruba,12.5186,-70.0358,3/22/20,9,0,0
15167,Netherlands,Aruba,12.5186,-70.0358,3/23/20,9,0,0
15168,Netherlands,Aruba,12.5186,-70.0358,3/24/20,12,0,1
15169,Netherlands,Aruba,12.5186,-70.0358,3/25/20,17,0,1
15170,Netherlands,Aruba,12.5186,-70.0358,3/26/20,28,0,1
15171,Netherlands,Aruba,12.5186,-70.0358,3/27/20,33,0,1
15172,Netherlands,Aruba,12.5186,-70.0358,3/28/20,46,0,1
15173,Netherlands,Aruba,12.5186,-70.0358,3/29/20,50,0,1
15174,Netherlands,Aruba,12.5186,-70.0358,3/30/20,50,0,1
15175,Netherlands,Aruba,12.5186,-70.0358,3/31/20,55,0,1
15176,Netherlands,Aruba,12.5186,-70.0358,4/1/20,55,0,1
15177,Netherlands,Aruba,12.5186,-70.0358,4/2/20,60,0,1
15178,Netherlands,Aruba,12.5186,-70.0358,4/3/20,62,0,1
15179,Netherlands,Aruba,12.5186,-70.0358,4/4/20,64,0,1
15180,Netherlands,Aruba,12.5186,-70.0358,4/5/20,64,0,1
15181,Netherlands,Aruba,12.5186,-70.0358,4/6/20,71,0,2
15182,Netherlands,Aruba,12.5186,-70.0358,4/7/20,74,0,14
15183,Netherlands,Aruba,12.5186,-70.0358,4/8/20,77,0,14
15184,Netherlands,Aruba,12.5186,-70.0358,4/9/20,82,0,20
15185,Netherlands,Aruba,12.5186,-70.0358,4/10/20,86,0,27
15186,Netherlands,Aruba,12.5186,-70.0358,4/11/20,92,0,29
15187,Netherlands,Aruba,12.5186,-70.0358,4/12/20,92,0,32
15188,Netherlands,Aruba,12.5186,-70.0358,4/13/20,92,0,32
15189,Netherlands,Aruba,12.5186,-70.0358,4/14/20,92,0,32
15190,Netherlands,Aruba,12.5186,-70.0358,4/15/20,93,1,39
15191,Netherlands,Aruba,12.5186,-70.0358,4/16/20,95,2,39
15192,Netherlands,Aruba,12.5186,-70.0358,4/17/20,96,2,43
15193,Netherlands,Aruba,12.5186,-70.0358,4/18/20,96,2,44
15194,Netherlands,Aruba,12.5186,-70.0358,4/19/20,97,2,49
15195,Netherlands,Aruba,12.5186,-70.0358,4/20/20,97,2,49
15196,Netherlands,Aruba,12.5186,-70.0358,4/21/20,97,2,51
15197,Netherlands,Curacao,12.1696,-68.99,1/22/20,0,0,0
15198,Netherlands,Curacao,12.1696,-68.99,1/23/20,0,0,0
15199,Netherlands,Curacao,12.1696,-68.99,1/24/20,0,0,0
15200,Netherlands,Curacao,12.1696,-68.99,1/25/20,0,0,0
15201,Netherlands,Curacao,12.1696,-68.99,1/26/20,0,0,0
15202,Netherlands,Curacao,12.1696,-68.99,1/27/20,0,0,0
15203,Netherlands,Curacao,12.1696,-68.99,1/28/20,0,0,0
15204,Netherlands,Curacao,12.1696,-68.99,1/29/20,0,0,0
15205,Netherlands,Curacao,12.1696,-68.99,1/30/20,0,0,0
15206,Netherlands,Curacao,12.1696,-68.99,1/31/20,0,0,0
15207,Netherlands,Curacao,12.1696,-68.99,2/1/20,0,0,0
15208,Netherlands,Curacao,12.1696,-68.99,2/2/20,0,0,0
15209,Netherlands,Curacao,12.1696,-68.99,2/3/20,0,0,0
15210,Netherlands,Curacao,12.1696,-68.99,2/4/20,0,0,0
15211,Netherlands,Curacao,12.1696,-68.99,2/5/20,0,0,0
15212,Netherlands,Curacao,12.1696,-68.99,2/6/20,0,0,0
15213,Netherlands,Curacao,12.1696,-68.99,2/7/20,0,0,0
15214,Netherlands,Curacao,12.1696,-68.99,2/8/20,0,0,0
15215,Netherlands,Curacao,12.1696,-68.99,2/9/20,0,0,0
15216,Netherlands,Curacao,12.1696,-68.99,2/10/20,0,0,0
15217,Netherlands,Curacao,12.1696,-68.99,2/11/20,0,0,0
15218,Netherlands,Curacao,12.1696,-68.99,2/12/20,0,0,0
15219,Netherlands,Curacao,12.1696,-68.99,2/13/20,0,0,0
15220,Netherlands,Curacao,12.1696,-68.99,2/14/20,0,0,0
15221,Netherlands,Curacao,12.1696,-68.99,2/15/20,0,0,0
15222,Netherlands,Curacao,12.1696,-68.99,2/16/20,0,0,0
15223,Netherlands,Curacao,12.1696,-68.99,2/17/20,0,0,0
15224,Netherlands,Curacao,12.1696,-68.99,2/18/20,0,0,0
15225,Netherlands,Curacao,12.1696,-68.99,2/19/20,0,0,0
15226,Netherlands,Curacao,12.1696,-68.99,2/20/20,0,0,0
15227,Netherlands,Curacao,12.1696,-68.99,2/21/20,0,0,0
15228,Netherlands,Curacao,12.1696,-68.99,2/22/20,0,0,0
15229,Netherlands,Curacao,12.1696,-68.99,2/23/20,0,0,0
15230,Netherlands,Curacao,12.1696,-68.99,2/24/20,0,0,0
15231,Netherlands,Curacao,12.1696,-68.99,2/25/20,0,0,0
15232,Netherlands,Curacao,12.1696,-68.99,2/26/20,0,0,0
15233,Netherlands,Curacao,12.1696,-68.99,2/27/20,0,0,0
15234,Netherlands,Curacao,12.1696,-68.99,2/28/20,0,0,0
15235,Netherlands,Curacao,12.1696,-68.99,2/29/20,0,0,0
15236,Netherlands,Curacao,12.1696,-68.99,3/1/20,0,0,0
15237,Netherlands,Curacao,12.1696,-68.99,3/2/20,0,0,0
15238,Netherlands,Curacao,12.1696,-68.99,3/3/20,0,0,0
15239,Netherlands,Curacao,12.1696,-68.99,3/4/20,0,0,0
15240,Netherlands,Curacao,12.1696,-68.99,3/5/20,0,0,0
15241,Netherlands,Curacao,12.1696,-68.99,3/6/20,0,0,0
15242,Netherlands,Curacao,12.1696,-68.99,3/7/20,0,0,0
15243,Netherlands,Curacao,12.1696,-68.99,3/8/20,0,0,0
15244,Netherlands,Curacao,12.1696,-68.99,3/9/20,0,0,0
15245,Netherlands,Curacao,12.1696,-68.99,3/10/20,0,0,0
15246,Netherlands,Curacao,12.1696,-68.99,3/11/20,0,0,0
15247,Netherlands,Curacao,12.1696,-68.99,3/12/20,0,0,0
15248,Netherlands,Curacao,12.1696,-68.99,3/13/20,0,0,0
15249,Netherlands,Curacao,12.1696,-68.99,3/14/20,1,0,0
15250,Netherlands,Curacao,12.1696,-68.99,3/15/20,1,0,0
15251,Netherlands,Curacao,12.1696,-68.99,3/16/20,1,0,0
15252,Netherlands,Curacao,12.1696,-68.99,3/17/20,3,0,0
15253,Netherlands,Curacao,12.1696,-68.99,3/18/20,3,0,0
15254,Netherlands,Curacao,12.1696,-68.99,3/19/20,3,1,0
15255,Netherlands,Curacao,12.1696,-68.99,3/20/20,3,1,0
15256,Netherlands,Curacao,12.1696,-68.99,3/21/20,3,1,0
15257,Netherlands,Curacao,12.1696,-68.99,3/22/20,3,1,0
15258,Netherlands,Curacao,12.1696,-68.99,3/23/20,4,1,0
15259,Netherlands,Curacao,12.1696,-68.99,3/24/20,6,1,0
15260,Netherlands,Curacao,12.1696,-68.99,3/25/20,6,1,0
15261,Netherlands,Curacao,12.1696,-68.99,3/26/20,6,1,2
15262,Netherlands,Curacao,12.1696,-68.99,3/27/20,8,1,2
15263,Netherlands,Curacao,12.1696,-68.99,3/28/20,8,1,2
15264,Netherlands,Curacao,12.1696,-68.99,3/29/20,8,1,2
15265,Netherlands,Curacao,12.1696,-68.99,3/30/20,11,1,2
15266,Netherlands,Curacao,12.1696,-68.99,3/31/20,11,1,2
15267,Netherlands,Curacao,12.1696,-68.99,4/1/20,11,1,3
15268,Netherlands,Curacao,12.1696,-68.99,4/2/20,11,1,3
15269,Netherlands,Curacao,12.1696,-68.99,4/3/20,11,1,3
15270,Netherlands,Curacao,12.1696,-68.99,4/4/20,11,1,5
15271,Netherlands,Curacao,12.1696,-68.99,4/5/20,11,1,5
15272,Netherlands,Curacao,12.1696,-68.99,4/6/20,13,1,5
15273,Netherlands,Curacao,12.1696,-68.99,4/7/20,13,1,7
15274,Netherlands,Curacao,12.1696,-68.99,4/8/20,14,1,7
15275,Netherlands,Curacao,12.1696,-68.99,4/9/20,14,1,7
15276,Netherlands,Curacao,12.1696,-68.99,4/10/20,14,1,7
15277,Netherlands,Curacao,12.1696,-68.99,4/11/20,14,1,7
15278,Netherlands,Curacao,12.1696,-68.99,4/12/20,14,1,8
15279,Netherlands,Curacao,12.1696,-68.99,4/13/20,14,1,8
15280,Netherlands,Curacao,12.1696,-68.99,4/14/20,14,1,10
15281,Netherlands,Curacao,12.1696,-68.99,4/15/20,14,1,10
15282,Netherlands,Curacao,12.1696,-68.99,4/16/20,14,1,10
15283,Netherlands,Curacao,12.1696,-68.99,4/17/20,14,1,10
15284,Netherlands,Curacao,12.1696,-68.99,4/18/20,14,1,11
15285,Netherlands,Curacao,12.1696,-68.99,4/19/20,14,1,11
15286,Netherlands,Curacao,12.1696,-68.99,4/20/20,14,1,11
15287,Netherlands,Curacao,12.1696,-68.99,4/21/20,14,1,11
15288,Netherlands,Sint Maarten,18.0425,-63.0548,1/22/20,0,0,0
15289,Netherlands,Sint Maarten,18.0425,-63.0548,1/23/20,0,0,0
15290,Netherlands,Sint Maarten,18.0425,-63.0548,1/24/20,0,0,0
15291,Netherlands,Sint Maarten,18.0425,-63.0548,1/25/20,0,0,0
15292,Netherlands,Sint Maarten,18.0425,-63.0548,1/26/20,0,0,0
15293,Netherlands,Sint Maarten,18.0425,-63.0548,1/27/20,0,0,0
15294,Netherlands,Sint Maarten,18.0425,-63.0548,1/28/20,0,0,0
15295,Netherlands,Sint Maarten,18.0425,-63.0548,1/29/20,0,0,0
15296,Netherlands,Sint Maarten,18.0425,-63.0548,1/30/20,0,0,0
15297,Netherlands,Sint Maarten,18.0425,-63.0548,1/31/20,0,0,0
15298,Netherlands,Sint Maarten,18.0425,-63.0548,2/1/20,0,0,0
15299,Netherlands,Sint Maarten,18.0425,-63.0548,2/2/20,0,0,0
15300,Netherlands,Sint Maarten,18.0425,-63.0548,2/3/20,0,0,0
